jp1, jp2, jp_len, corr
wcmg-48ep.service_category_0k_08_only JOIN ptkq-bbd4.program_type,wcmg-48ep.core_subject_ms_core_and JOIN n2rw-tynt.department,[-0.23580529863045846, 0.0035523289659772092]
wcmg-48ep.service_category_0k_08_only JOIN ptkq-bbd4.program_type,wcmg-48ep.core_subject_ms_core_and JOIN d3ge-anaz.core_subject_ms_core_and_9_12_only_,[-0.23580529863045846, -0.10563933362488528]
wcmg-48ep.service_category_0k_08_only JOIN ptkq-bbd4.program_type,wcmg-48ep.core_subject_ms_core_and JOIN 43qn-d6r8.department,[-0.23580529863045846, nan]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,[1, nan]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,[1, 0.0022353785511576092]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.service_category_0k_08_only JOIN urc8-8bjy.service_category_0k_09_only,[1, -0.036314653301838556]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.service_category_0k_08_only JOIN 8i43-kna8.service_category,[1, 0.6542226104302935]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.service_category_0k_08_only JOIN 82rt-zc4y.service_category_k_9_only_,[1, 0.04384069876032826]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.service_category_0k_08_only JOIN 4hiy-398i.service_category_0k_08_only,[1, -0.029706949576295376]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.service_category_0k_08_only JOIN vwxi-2r5k.service_category,[1, 0.4165176870982753]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.service_category_0k_08_only JOIN dp2s-vccd.program_type,[1, 0.8580761529566835]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.service_category_0k_08_only JOIN 5nz7-hh6t.service_category_0k_09_only,[1, -0.041593004327445116]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.service_category_0k_08_only JOIN 3aka-ggej.service_category_0k_08_only,[1, 0.10929895236985065]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.service_category_0k_08_only JOIN ytjm-yias.service_category_0k_08_only,[1, 0.3413691139934126]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.service_category_0k_08_only JOIN xkuq-9uzf.program_type,[1, 0.8996383042225141]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.service_category_0k_08_only JOIN by8q-dp62.program_type,[1, nan]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.service_category_0k_08_only JOIN fb26-34vu.service_category_k_9_only,[1, -0.03480149163902754]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.service_category_0k_08_only JOIN gez6-674h.service_category_k_9_only,[1, 0.11289120482962847]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.service_category_0k_08_only JOIN 7ynj-zrfs.program_type,[1, 0.9008458909664481]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.service_category_0k_08_only JOIN 2vv4-3iny.service_category_0k_09_only,[1, -0.03996112491490329]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.service_category_0k_08_only JOIN abgn-8q46.service_category_k_9_only_,[1, nan]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.service_category_0k_08_only JOIN 7yds-6i8e.service_category_k_9_only_,[1, -0.03158152155823582]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.service_category_0k_08_only JOIN wtqm-fd2z.program_type,[1, nan]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.service_category_0k_08_only JOIN jkyj-m87c.program_type,[1, 0.8227292155602733]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.service_category_0k_08_only JOIN xefy-6ent.service_category,[1, 0.06177060240486167]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.service_category_0k_08_only JOIN qusa-igsv.service_category_0k_08_only,[1, -0.03942838908295712]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.service_category_0k_08_only JOIN edai-t99u.service_category_k_9_only,[1, -0.05843078547966329]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.core_subject_ms_core_and JOIN icps-nwdu.department,[-0.23580529863045846, 0.10601219329076246]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.core_subject_ms_core_and JOIN weaz-wxw9.core_course_high_schools_only_,[-0.23580529863045846, -0.046337765721711534]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.core_subject_ms_core_and JOIN nwrb-z58j.core_course_high_schools_only_,[-0.23580529863045846, 0.14727442799878945]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.core_subject_ms_core_and JOIN izav-3bhy.department,[-0.23580529863045846, 0.09388099606555576]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.core_subject_ms_core_and JOIN fb26-34vu.core_subject_ms_core_and_9_12_only,[-0.23580529863045846, 0.011200656064761541]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.core_subject_ms_core_and JOIN w49k-mmkh.core_course_high_schools_only_,[-0.23580529863045846, nan]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.core_subject_ms_core_and JOIN sas9-vd86.department,[-0.23580529863045846, 0.03721706814357377]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.core_subject_ms_core_and JOIN 4hiy-398i.core_subject_ms_core_and,[-0.23580529863045846, -0.015875124429811732]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.core_subject_ms_core_and JOIN dcpj-gxjy.department,[-0.23580529863045846, -0.13873453137954714]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.core_subject_ms_core_and JOIN 9igb-ny64.department,[-0.23580529863045846, nan]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.core_subject_ms_core_and JOIN ajgi-hpq9.core_subject_ms_core_and,[-0.23580529863045846, 0.12265730840969764]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.core_subject_ms_core_and JOIN nhq5-jx6b.department,[-0.23580529863045846, nan]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.core_subject_ms_core_and JOIN n2rw-tynt.department,[-0.23580529863045846, -0.14090105970810854]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.core_subject_ms_core_and JOIN d3ge-anaz.core_subject_ms_core_and_9_12_only_,[-0.23580529863045846, 0.12172065694553645]
wcmg-48ep.service_category_0k_08_only JOIN 4s7y-vm5x.service_category,wcmg-48ep.core_subject_ms_core_and JOIN 43qn-d6r8.department,[-0.23580529863045846, nan]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,[1, nan]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.service_category_0k_08_only JOIN urc8-8bjy.service_category_0k_09_only,[1, -0.028285332840369094]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.service_category_0k_08_only JOIN 8i43-kna8.service_category,[1, nan]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.service_category_0k_08_only JOIN 82rt-zc4y.service_category_k_9_only_,[1, 0.583455152758333]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.service_category_0k_08_only JOIN 4hiy-398i.service_category_0k_08_only,[1, -0.02358652222325718]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.service_category_0k_08_only JOIN vwxi-2r5k.service_category,[1, nan]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.service_category_0k_08_only JOIN dp2s-vccd.program_type,[1, nan]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.service_category_0k_08_only JOIN 5nz7-hh6t.service_category_0k_09_only,[1, -0.036250956229376546]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.service_category_0k_08_only JOIN 3aka-ggej.service_category_0k_08_only,[1, nan]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.service_category_0k_08_only JOIN ytjm-yias.service_category_0k_08_only,[1, nan]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.service_category_0k_08_only JOIN xkuq-9uzf.program_type,[1, nan]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.service_category_0k_08_only JOIN by8q-dp62.program_type,[1, nan]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.service_category_0k_08_only JOIN fb26-34vu.service_category_k_9_only,[1, -0.03231108189885687]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.service_category_0k_08_only JOIN gez6-674h.service_category_k_9_only,[1, -0.028285332840369104]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.service_category_0k_08_only JOIN 7ynj-zrfs.program_type,[1, nan]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.service_category_0k_08_only JOIN 2vv4-3iny.service_category_0k_09_only,[1, -0.03231108189885687]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.service_category_0k_08_only JOIN abgn-8q46.service_category_k_9_only_,[1, -0.03591380686352758]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.service_category_0k_08_only JOIN 7yds-6i8e.service_category_k_9_only_,[1, -0.03591380686352758]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.service_category_0k_08_only JOIN wtqm-fd2z.program_type,[1, nan]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.service_category_0k_08_only JOIN jkyj-m87c.program_type,[1, nan]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.service_category_0k_08_only JOIN xefy-6ent.service_category,[1, nan]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.service_category_0k_08_only JOIN qusa-igsv.service_category_0k_08_only,[1, -0.03128459686207979]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.service_category_0k_08_only JOIN edai-t99u.service_category_k_9_only,[1, nan]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.core_subject_ms_core_and JOIN icps-nwdu.department,[-0.23580529863045846, 0.24550800297551736]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.core_subject_ms_core_and JOIN weaz-wxw9.core_course_high_schools_only_,[-0.23580529863045846, 0.07328743159654222]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.core_subject_ms_core_and JOIN nwrb-z58j.core_course_high_schools_only_,[-0.23580529863045846, 0.15061972092350334]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.core_subject_ms_core_and JOIN izav-3bhy.department,[-0.23580529863045846, -0.0998169396728109]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.core_subject_ms_core_and JOIN fb26-34vu.core_subject_ms_core_and_9_12_only,[-0.23580529863045846, 0.2621206197145245]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.core_subject_ms_core_and JOIN w49k-mmkh.core_course_high_schools_only_,[-0.23580529863045846, nan]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.core_subject_ms_core_and JOIN sas9-vd86.department,[-0.23580529863045846, -0.18388957822671634]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.core_subject_ms_core_and JOIN 4hiy-398i.core_subject_ms_core_and,[-0.23580529863045846, -0.18268508435854303]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.core_subject_ms_core_and JOIN dcpj-gxjy.department,[-0.23580529863045846, -0.031348303115256174]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.core_subject_ms_core_and JOIN 9igb-ny64.department,[-0.23580529863045846, nan]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.core_subject_ms_core_and JOIN ajgi-hpq9.core_subject_ms_core_and,[-0.23580529863045846, -0.18284824883329545]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.core_subject_ms_core_and JOIN nhq5-jx6b.department,[-0.23580529863045846, nan]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.core_subject_ms_core_and JOIN n2rw-tynt.department,[-0.23580529863045846, 0.06325148938998464]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.core_subject_ms_core_and JOIN d3ge-anaz.core_subject_ms_core_and_9_12_only_,[-0.23580529863045846, -0.03549836016154634]
wcmg-48ep.service_category_0k_08_only JOIN nnyy-27fp.service_category_0k_09_only,wcmg-48ep.core_subject_ms_core_and JOIN 43qn-d6r8.department,[-0.23580529863045846, nan]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.service_category_0k_08_only JOIN urc8-8bjy.service_category_0k_09_only,[1, -0.03652638899208386]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.service_category_0k_08_only JOIN 8i43-kna8.service_category,[1, 0.029760520150191858]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.service_category_0k_08_only JOIN 82rt-zc4y.service_category_k_9_only_,[1, -0.030088616362666645]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.service_category_0k_08_only JOIN 4hiy-398i.service_category_0k_08_only,[1, -0.031158877709244095]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.service_category_0k_08_only JOIN vwxi-2r5k.service_category,[1, 0.1979438117562884]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.service_category_0k_08_only JOIN dp2s-vccd.program_type,[1, 0.37382366668486]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.service_category_0k_08_only JOIN 5nz7-hh6t.service_category_0k_09_only,[1, -0.039465006923583845]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.service_category_0k_08_only JOIN 3aka-ggej.service_category_0k_08_only,[1, 0.5393326350608459]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.service_category_0k_08_only JOIN ytjm-yias.service_category_0k_08_only,[1, 0.37962715936920666]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.service_category_0k_08_only JOIN xkuq-9uzf.program_type,[1, 0.30695872693808623]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.service_category_0k_08_only JOIN by8q-dp62.program_type,[1, -0.06096609307841452]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.service_category_0k_08_only JOIN fb26-34vu.service_category_k_9_only,[1, -0.03215808346087668]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.service_category_0k_08_only JOIN gez6-674h.service_category_k_9_only,[1, 0.042534219061882636]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.service_category_0k_08_only JOIN 7ynj-zrfs.program_type,[1, 0.100486701341432]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.service_category_0k_08_only JOIN 2vv4-3iny.service_category_0k_09_only,[1, -0.0370801173020122]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.service_category_0k_08_only JOIN abgn-8q46.service_category_k_9_only_,[1, nan]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.service_category_0k_08_only JOIN 7yds-6i8e.service_category_k_9_only_,[1, -0.0275092683828929]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.service_category_0k_08_only JOIN wtqm-fd2z.program_type,[1, -0.06020326195940708]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.service_category_0k_08_only JOIN jkyj-m87c.program_type,[1, 0.5453249536047656]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.service_category_0k_08_only JOIN xefy-6ent.service_category,[1, 0.7432077755700276]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.service_category_0k_08_only JOIN qusa-igsv.service_category_0k_08_only,[1, -0.03612059705373547]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.service_category_0k_08_only JOIN edai-t99u.service_category_k_9_only,[1, -0.05961136830690259]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.core_subject_ms_core_and JOIN icps-nwdu.department,[-0.23580529863045846, -0.054238282158654706]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.core_subject_ms_core_and JOIN weaz-wxw9.core_course_high_schools_only_,[-0.23580529863045846, -0.004302492787503053]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.core_subject_ms_core_and JOIN nwrb-z58j.core_course_high_schools_only_,[-0.23580529863045846, -0.06826783433249475]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.core_subject_ms_core_and JOIN izav-3bhy.department,[-0.23580529863045846, -0.014677743178580272]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.core_subject_ms_core_and JOIN fb26-34vu.core_subject_ms_core_and_9_12_only,[-0.23580529863045846, 0.1473213465684041]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.core_subject_ms_core_and JOIN w49k-mmkh.core_course_high_schools_only_,[-0.23580529863045846, nan]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.core_subject_ms_core_and JOIN sas9-vd86.department,[-0.23580529863045846, -0.017474185166062972]
wcmg-48ep.service_category_0k_08_only JOIN 4qii-5cz9.service_category_0k_08_only,wcmg-48ep.core_subject_ms_core_and JOIN 4hiy-398i.core_subject_ms_core_and,[-0.23580529863045846, -0.13198322133808016]
